"transaction_id","timestamp","amount","sender_vpa","receiver_vpa","sender_bank","receiver_bank","status","failure_reason","failure_type","error_code","retry_count","metadata"
"TXN000391","2025-07-26T14:07:25.902357","32055.93","user6346@paytm","merchant124@phonepe","PNB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000392","2025-07-19T14:07:25.902357","2124.39","user8334@paytm","merchant223@amazonpay","BOB","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000393","2025-07-13T14:07:25.902357","42957.95","user7343@gpay","merchant267@mobikwik","KOTAK","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000394","2025-07-12T14:07:25.902357","20894.16","user4061@paytm","merchant222@paytm","HDFC","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000395","2025-07-21T14:07:25.902357","256.97","user4274@gpay","merchant227@paytm","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000396","2025-08-06T14:07:25.902357","28805.41","user6144@phonepe","merchant947@gpay","AXIS","ICICI","FAILED","VPA does not exist","invalid_vpa","E006","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000397","2025-07-21T14:07:25.902357","28588.24","user7777@mobikwik","merchant410@amazonpay","BOB","BOB","FAILED","VPA does not exist","invalid_vpa","E006","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000398","2025-07-18T14:07:25.902357","45772.31","user5698@paytm","merchant376@amazonpay","ICICI","ICICI","FAILED","Transaction timeout","timeout","E007","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000399","2025-07-30T14:07:25.902357","4404.31","user4280@mobikwik","merchant915@amazonpay","ICICI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000400","2025-08-02T14:07:25.902357","23640.6","user5888@mobikwik","merchant968@paytm","SBI","ICICI","FAILED","Insufficient balance in account","insufficient_funds","E001","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000401","2025-08-06T14:07:25.902357","10564.54","user2508@gpay","merchant585@paytm","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000402","2025-07-24T14:07:25.902357","12112.88","user4597@mobikwik","merchant416@phonepe","KOTAK","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000403","2025-07-18T14:07:25.902357","19349.16","user9421@gpay","merchant334@mobikwik","CANARA","BOB","FAILED","Insufficient balance in account","insufficient_funds","E001","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000404","2025-07-11T14:07:25.903461","27979.93","user5732@paytm","merchant190@phonepe","PNB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000405","2025-07-17T14:07:25.903461","5914.21","user5185@phonepe","merchant356@amazonpay","ICICI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000406","2025-07-31T14:07:25.903461","41040.28","user3744@phonepe","merchant923@amazonpay","SBI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000407","2025-08-09T14:07:25.903461","44285.99","user3612@amazonpay","merchant946@amazonpay","SBI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000408","2025-07-25T14:07:25.903461","14814.01","user1423@paytm","merchant368@gpay","CANARA","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000409","2025-07-28T14:07:25.903461","40446.02","user4992@gpay","merchant947@gpay","ICICI","PNB","FAILED","Insufficient balance in account","insufficient_funds","E001","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000410","2025-08-09T14:07:25.903461","26720.91","user8472@phonepe","merchant979@amazonpay","BOB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000411","2025-08-06T14:07:25.903461","36066.05","user6133@amazonpay","merchant474@amazonpay","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000412","2025-08-03T14:07:25.903461","31881.39","user9592@gpay","merchant883@amazonpay","CANARA","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000413","2025-07-18T14:07:25.903461","21527.77","user2153@paytm","merchant121@gpay","CANARA","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000414","2025-08-09T14:07:25.903461","26135.13","user6894@mobikwik","merchant151@mobikwik","KOTAK","PNB","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000415","2025-07-15T14:07:25.903461","35593.41","user4745@gpay","merchant583@amazonpay","KOTAK","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000416","2025-07-26T14:07:25.903461","41670.52","user6232@mobikwik","merchant805@paytm","PNB","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000417","2025-07-27T14:07:25.903461","3902.96","user5723@mobikwik","merchant559@gpay","CANARA","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000418","2025-07-12T14:07:25.903461","26298.82","user2910@phonepe","merchant151@gpay","KOTAK","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000419","2025-07-12T14:07:25.903461","47297.35","user1203@paytm","merchant302@paytm","PNB","CANARA","FAILED","Bank server temporarily unavailable","bank_server_error","E004","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000420","2025-07-18T14:07:25.903461","47603.99","user5664@phonepe","merchant695@phonepe","HDFC","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000421","2025-07-20T14:07:25.903461","6972.25","user3006@amazonpay","merchant449@amazonpay","BOB","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000422","2025-08-03T14:07:25.903461","2976.42","user6523@amazonpay","merchant555@paytm","KOTAK","KOTAK","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000423","2025-08-08T14:07:25.903461","44777.14","user7401@phonepe","merchant435@amazonpay","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000424","2025-07-23T14:07:25.903461","28154.11","user5678@mobikwik","merchant802@amazonpay","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000425","2025-07-25T14:07:25.903461","27767.64","user1651@amazonpay","merchant658@paytm","KOTAK","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000426","2025-08-04T14:07:25.903461","37694.53","user9548@phonepe","merchant383@amazonpay","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000427","2025-08-05T14:07:25.903461","43877.95","user8251@mobikwik","merchant828@amazonpay","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000428","2025-08-04T14:07:25.903461","19999.86","user5513@paytm","merchant965@phonepe","ICICI","CANARA","FAILED","Transaction timeout","timeout","E007","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000429","2025-07-21T14:07:25.903461","30582.16","user6508@phonepe","merchant636@amazonpay","KOTAK","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000430","2025-08-04T14:07:25.903461","19808.6","user7596@phonepe","merchant300@phonepe","SBI","SBI","FAILED","UPI PIN verification failed","authentication_failed","E008","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000431","2025-07-10T14:07:25.903461","1362.05","user9701@paytm","merchant253@amazonpay","SBI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000432","2025-08-04T14:07:25.903461","32998.02","user8643@paytm","merchant789@gpay","CANARA","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000433","2025-07-21T14:07:25.903461","16827.36","user4974@phonepe","merchant793@mobikwik","ICICI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000434","2025-07-13T14:07:25.903461","20523.89","user6223@paytm","merchant130@amazonpay","AXIS","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000435","2025-07-18T14:07:25.903461","9016.6","user8497@paytm","merchant187@mobikwik","BOB","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000436","2025-07-11T14:07:25.903461","32590.15","user4668@gpay","merchant116@gpay","CANARA","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000437","2025-08-04T14:07:25.903461","11386.57","user7218@amazonpay","merchant193@amazonpay","ICICI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000438","2025-07-17T14:07:25.903461","40260.29","user7527@mobikwik","merchant815@amazonpay","PNB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000439","2025-07-25T14:07:25.903461","48190.23","user5747@amazonpay","merchant234@paytm","KOTAK","HDFC","FAILED","Network timeout occurred","network_issue","E003","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000440","2025-08-05T14:07:25.903461","29330.62","user9101@phonepe","merchant815@paytm","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000441","2025-07-19T14:07:25.903461","4920.22","user6266@amazonpay","merchant869@mobikwik","SBI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000442","2025-07-10T14:07:25.903461","37077.53","user3036@gpay","merchant488@mobikwik","HDFC","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000443","2025-07-27T14:07:25.903461","18925.86","user5349@mobikwik","merchant963@amazonpay","KOTAK","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000444","2025-08-09T14:07:25.903461","40543.75","user4895@paytm","merchant817@gpay","CANARA","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000445","2025-08-03T14:07:25.903461","10414.15","user5142@gpay","merchant574@amazonpay","PNB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000446","2025-07-10T14:07:25.903461","10757.29","user7160@mobikwik","merchant829@phonepe","SBI","ICICI","FAILED","Invalid VPA provided","incorrect_details","E002","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000447","2025-07-12T14:07:25.903461","36349.93","user8208@gpay","merchant882@phonepe","CANARA","ICICI","FAILED","Transaction timeout","timeout","E007","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000448","2025-08-06T14:07:25.903461","42155.81","user7509@gpay","merchant745@paytm","ICICI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000449","2025-08-03T14:07:25.903461","20052.65","user6973@phonepe","merchant666@phonepe","HDFC","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000450","2025-07-21T14:07:25.903461","24262.25","user1236@amazonpay","merchant623@phonepe","SBI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000451","2025-07-27T14:07:25.903461","23735.3","user1689@amazonpay","merchant260@phonepe","ICICI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000452","2025-07-14T14:07:25.903461","862.17","user3601@phonepe","merchant454@paytm","KOTAK","CANARA","FAILED","Network timeout occurred","network_issue","E003","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000453","2025-07-14T14:07:25.903461","43297.12","user8161@phonepe","merchant641@gpay","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000454","2025-07-16T14:07:25.903461","38473.47","user4954@phonepe","merchant871@gpay","HDFC","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000455","2025-07-14T14:07:25.903461","1406.04","user4182@mobikwik","merchant226@amazonpay","PNB","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000456","2025-08-06T14:07:25.904461","30248.42","user3019@amazonpay","merchant785@amazonpay","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000457","2025-07-10T14:07:25.904461","21372.98","user4572@mobikwik","merchant296@amazonpay","BOB","SBI","FAILED","VPA does not exist","invalid_vpa","E006","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000458","2025-07-30T14:07:25.904461","5425.12","user9159@phonepe","merchant505@amazonpay","CANARA","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000459","2025-07-17T14:07:25.904461","38369.22","user6918@phonepe","merchant115@amazonpay","BOB","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000460","2025-08-03T14:07:25.904461","7156.27","user6772@mobikwik","merchant126@amazonpay","AXIS","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000461","2025-08-03T14:07:25.904461","46756.49","user7720@gpay","merchant239@phonepe","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000462","2025-08-05T14:07:25.904461","776.82","user2224@mobikwik","merchant568@amazonpay","PNB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000463","2025-07-25T14:07:25.904461","48948.44","user5822@phonepe","merchant621@mobikwik","CANARA","PNB","FAILED","Invalid VPA provided","incorrect_details","E002","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000464","2025-07-20T14:07:25.904461","29964.21","user7741@gpay","merchant461@gpay","ICICI","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000465","2025-07-13T14:07:25.904461","36801.77","user9197@phonepe","merchant407@gpay","SBI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000466","2025-08-07T14:07:25.904461","3018.36","user6259@gpay","merchant186@amazonpay","BOB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000467","2025-08-09T14:07:25.904461","22420.32","user2031@phonepe","merchant734@paytm","BOB","BOB","FAILED","Network timeout occurred","network_issue","E003","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000468","2025-07-29T14:07:25.904461","41343.0","user7609@mobikwik","merchant261@amazonpay","SBI","AXIS","FAILED","Transaction timeout","timeout","E007","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000469","2025-07-23T14:07:25.904461","39891.88","user6534@gpay","merchant807@paytm","AXIS","PNB","FAILED","Insufficient balance in account","insufficient_funds","E001","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000470","2025-07-29T14:07:25.904461","34623.83","user8761@amazonpay","merchant820@mobikwik","HDFC","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000471","2025-07-11T14:07:25.904461","46250.46","user9717@mobikwik","merchant461@mobikwik","KOTAK","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000472","2025-07-23T14:07:25.904461","36075.77","user4961@amazonpay","merchant598@phonepe","SBI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000473","2025-07-16T14:07:25.904461","21707.1","user4059@gpay","merchant704@mobikwik","HDFC","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000474","2025-07-21T14:07:25.904461","38623.32","user8602@gpay","merchant528@paytm","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000475","2025-08-06T14:07:25.904461","47712.36","user5900@phonepe","merchant433@amazonpay","AXIS","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000476","2025-08-08T14:07:25.904461","36269.87","user2467@amazonpay","merchant134@amazonpay","BOB","CANARA","FAILED","Invalid VPA provided","incorrect_details","E002","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000477","2025-07-15T14:07:25.904461","13455.72","user5415@paytm","merchant128@amazonpay","ICICI","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000478","2025-08-03T14:07:25.904461","1649.84","user4752@paytm","merchant480@paytm","AXIS","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000479","2025-07-13T14:07:25.904461","36953.88","user7277@phonepe","merchant772@phonepe","ICICI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000480","2025-08-04T14:07:25.904461","47641.78","user9137@mobikwik","merchant850@gpay","ICICI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000481","2025-08-04T14:07:25.904461","13346.3","user3119@amazonpay","merchant553@mobikwik","ICICI","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000482","2025-07-20T14:07:25.904461","27999.32","user2232@phonepe","merchant682@mobikwik","HDFC","PNB","FAILED","Insufficient balance in account","insufficient_funds","E001","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000483","2025-08-04T14:07:25.904461","44631.14","user4134@paytm","merchant947@mobikwik","PNB","AXIS","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000484","2025-08-06T14:07:25.904461","6426.4","user7066@phonepe","merchant300@amazonpay","HDFC","BOB","FAILED","UPI PIN verification failed","authentication_failed","E008","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
